id,company_id,company_slug,company_name,company_yc_url,title,url,absolute_url,apply_url,location,type,role,role_specific_type,pretty_role,salary_range,equity_range,min_experience,min_school_year,visa,skills,is_incomplete,created_at,last_active
99748,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Engineering Internship,/companies/conveo/jobs/YZEUjlY-engineering-internship,https://www.ycombinator.com/companies/conveo/jobs/YZEUjlY-engineering-internship,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99748&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,Antwerp,Internship,eng,Full stack,Engineering,,,,Sophomore and above,US citizen/visa only,,False,9 days,
99749,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Head of Partnerships,/companies/conveo/jobs/BHEQhyk-head-of-partnerships,https://www.ycombinator.com/companies/conveo/jobs/BHEQhyk-head-of-partnerships,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99749&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,New York / Remote (US),Full-time,sales,,Sales,,,5+ years,,US citizen/visa only,,False,9 days,
99751,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Design Lead,/companies/conveo/jobs/AK096Ie-design-lead,https://www.ycombinator.com/companies/conveo/jobs/AK096Ie-design-lead,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99751&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,London / Antwerp / Remote (US),Full-time,operations,,Operations,,,5+ years,,US citizen/visa only,,False,9 days,
99752,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Executive Assistant & Office Manager (London or Antwerp based),/companies/conveo/jobs/9S7TO2I-executive-assistant-office-manager-london-or-antwerp-based,https://www.ycombinator.com/companies/conveo/jobs/9S7TO2I-executive-assistant-office-manager-london-or-antwerp-based,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99752&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,Antwerp / London,Full-time,operations,,Operations,,,5+ years,,US citizen/visa only,,False,9 days,
99754,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Head of Sales - West Coast,/companies/conveo/jobs/jCmrKXS-head-of-sales-west-coast,https://www.ycombinator.com/companies/conveo/jobs/jCmrKXS-head-of-sales-west-coast,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99754&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,San Francisco / Remote (US),Full-time,sales,,Sales,,,5+ years,,US citizen/visa only,,False,9 days,
99756,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Head of Sales - East Coast,/companies/conveo/jobs/fpdp91w-head-of-sales-east-coast,https://www.ycombinator.com/companies/conveo/jobs/fpdp91w-head-of-sales-east-coast,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99756&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,New York / Remote (US),Full-time,sales,,Sales,,,5+ years,,US citizen/visa only,,False,9 days,
99757,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Events Marketing Manager,/companies/conveo/jobs/n0p5h8I-events-marketing-manager,https://www.ycombinator.com/companies/conveo/jobs/n0p5h8I-events-marketing-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99757&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,London / Remote (US),Full-time,marketing,,Marketing,,,5+ years,,US citizen/visa only,,False,9 days,
99759,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Research Ops Associate,/companies/conveo/jobs/q86V77t-research-ops-associate,https://www.ycombinator.com/companies/conveo/jobs/q86V77t-research-ops-associate,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99759&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,London / Remote (US),Full-time,operations,,Operations,,,1+ years,,US citizen/visa only,,False,9 days,
99760,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Product Engineer (180k-240k + Equity) NYC,/companies/conveo/jobs/4MS55n7-product-engineer-180k-240k-equity-nyc,https://www.ycombinator.com/companies/conveo/jobs/4MS55n7-product-engineer-180k-240k-equity-nyc,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99760&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,New York,Full-time,eng,Full stack,Engineering,$180K - $240K,,6+ years,,US citizen/visa only,React; TypeScript,False,9 days,
99761,29717,conveo,Conveo,https://www.ycombinator.com/companies/conveo,Finance & Strategy Associate,/companies/conveo/jobs/mLITilr-finance-strategy-associate,https://www.ycombinator.com/companies/conveo/jobs/mLITilr-finance-strategy-associate,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99761&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29717,London / Antwerp / Remote (US),Full-time,sales,,Sales,,,1+ years,,US citizen/visa only,,False,9 days,
90826,29729,clearly-ai,Clearly AI,https://www.ycombinator.com/companies/clearly-ai,Forward Deployed Security Engineer,/companies/clearly-ai/jobs/zdixMrj-forward-deployed-security-engineer,https://www.ycombinator.com/companies/clearly-ai/jobs/zdixMrj-forward-deployed-security-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D90826&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29729,"Seattle, WA, US / Remote (US; CA)",Full-time,eng,Backend,Engineering,$125K - $175K,0.10% - 0.50%,3+ years,,US citizen/visa only,Information Security; Software Security,False,5 months,2 months
94303,29729,clearly-ai,Clearly AI,https://www.ycombinator.com/companies/clearly-ai,Founding Account Executive,/companies/clearly-ai/jobs/QwV6TwM-founding-account-executive,https://www.ycombinator.com/companies/clearly-ai/jobs/QwV6TwM-founding-account-executive,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D94303&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29729,"Seattle, WA, US / Remote (US; CA)",Full-time,sales,,Sales,$250K - $350K,0.10% - 0.40%,6+ years,,US citizen/visa only,,False,3 months,
82116,29730,saturn,Saturn,https://www.ycombinator.com/companies/saturn,Junior BizOps,/companies/saturn/jobs/j7H9t5L-junior-bizops,https://www.ycombinator.com/companies/saturn/jobs/j7H9t5L-junior-bizops,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D82116&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29730,"London, England, GB",Full-time,operations,,Operations,£30K - £60K GBP,,1+ years,,US citizenship/visa not required,,False,10 months,17 days
93037,29730,saturn,Saturn,https://www.ycombinator.com/companies/saturn,Product Engineer,/companies/saturn/jobs/bwI1ydG-product-engineer,https://www.ycombinator.com/companies/saturn/jobs/bwI1ydG-product-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93037&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29730,"London, England, GB",Full-time,eng,Full stack,Engineering,£60K - £120K GBP,,3+ years,,US citizenship/visa not required,,False,3 months,9 days
93038,29730,saturn,Saturn,https://www.ycombinator.com/companies/saturn,Platform Engineer,/companies/saturn/jobs/fzOs0Y3-platform-engineer,https://www.ycombinator.com/companies/saturn/jobs/fzOs0Y3-platform-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93038&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29730,"London, England, GB",Full-time,eng,Backend,Engineering,£60K - £120K GBP,,3+ years,,US citizen/visa only,,False,3 months,
93043,29730,saturn,Saturn,https://www.ycombinator.com/companies/saturn,Senior Platform Engineer,/companies/saturn/jobs/xnFcCqI-senior-platform-engineer,https://www.ycombinator.com/companies/saturn/jobs/xnFcCqI-senior-platform-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93043&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29730,"London, England, GB",Full-time,eng,Backend,Engineering,£90K - £150K GBP,,6+ years,,US citizen/visa only,,False,3 months,2 months
93044,29730,saturn,Saturn,https://www.ycombinator.com/companies/saturn,Senior Product Engineer,/companies/saturn/jobs/Q5qgxQy-senior-product-engineer,https://www.ycombinator.com/companies/saturn/jobs/Q5qgxQy-senior-product-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93044&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29730,"London, England, GB",Full-time,eng,Full stack,Engineering,£90K - £150K GBP,,6+ years,,US citizenship/visa not required,,False,3 months,9 days
93045,29730,saturn,Saturn,https://www.ycombinator.com/companies/saturn,Product Manager,/companies/saturn/jobs/tMbubSn-product-manager,https://www.ycombinator.com/companies/saturn/jobs/tMbubSn-product-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93045&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29730,"London, England, GB",Full-time,product,,Product,£80K - £115K GBP,,3+ years,,Will sponsor,,False,3 months,about 2 months
92443,29735,finny-ai,FINNY AI,https://www.ycombinator.com/companies/finny-ai,Product Engineer ,/companies/finny-ai/jobs/diUrCMS-product-engineer,https://www.ycombinator.com/companies/finny-ai/jobs/diUrCMS-product-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92443&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29735,New York City,Full-time,eng,Full stack,Engineering,$180K - $200K,,3+ years,,US citizen/visa only,,False,4 months,
92444,29735,finny-ai,FINNY AI,https://www.ycombinator.com/companies/finny-ai,Machine Learning Engineer ,/companies/finny-ai/jobs/tQBQPcI-machine-learning-engineer,https://www.ycombinator.com/companies/finny-ai/jobs/tQBQPcI-machine-learning-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92444&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29735,New York City,Full-time,eng,Full stack,Engineering,$180K - $200K,,3+ years,,US citizen/visa only,Python; Machine Learning,False,4 months,
91689,29737,hestus-inc,"Hestus, Inc.",https://www.ycombinator.com/companies/hestus-inc,Software Developer,/companies/hestus-inc/jobs/FapkglH-software-developer,https://www.ycombinator.com/companies/hestus-inc/jobs/FapkglH-software-developer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91689&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29737,"San Mateo, CA, US",Full-time,eng,Backend,Engineering,$110K - $175K,,1+ years,,US citizen/visa only,,False,5 months,about 19 hours
91690,29737,hestus-inc,"Hestus, Inc.",https://www.ycombinator.com/companies/hestus-inc,Machine Learning Engineer,/companies/hestus-inc/jobs/qwD5liP-machine-learning-engineer,https://www.ycombinator.com/companies/hestus-inc/jobs/qwD5liP-machine-learning-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91690&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29737,"San Mateo, CA, US",Full-time,eng,Machine learning,Engineering,$110K - $200K,,6+ years,,US citizen/visa only,,False,5 months,3 months
88144,29738,anara,Anara,https://www.ycombinator.com/companies/anara,"Software Engineer, Product",/companies/anara/jobs/gUd2wYA-software-engineer-product,https://www.ycombinator.com/companies/anara/jobs/gUd2wYA-software-engineer-product,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88144&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29738,San Francisco,Full-time,eng,Full stack,Engineering,$150K - $200K,0.50% - 1.00%,3+ years,,Will sponsor,,False,7 months,
88145,29738,anara,Anara,https://www.ycombinator.com/companies/anara,"Software Engineer, Backend",/companies/anara/jobs/5bRqg4t-software-engineer-backend,https://www.ycombinator.com/companies/anara/jobs/5bRqg4t-software-engineer-backend,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88145&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29738,San Francisco,Full-time,eng,Full stack,Engineering,$150K - $200K,0.50% - 1.00%,3+ years,,Will sponsor,,False,7 months,
88146,29738,anara,Anara,https://www.ycombinator.com/companies/anara,Technical Product Manager,/companies/anara/jobs/1vX8BWc-technical-product-manager,https://www.ycombinator.com/companies/anara/jobs/1vX8BWc-technical-product-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88146&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29738,San Francisco,Full-time,product,,Product,$150K - $200K,0.50% - 1.00%,3+ years,,Will sponsor,,False,7 months,
88147,29738,anara,Anara,https://www.ycombinator.com/companies/anara,Product Designer,/companies/anara/jobs/CrpqWsB-product-designer,https://www.ycombinator.com/companies/anara/jobs/CrpqWsB-product-designer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88147&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29738,San Francisco,Full-time,design,Web design,Design,$150K - $180K,0.50% - 1.00%,3+ years,,US citizen/visa only,,False,7 months,
87443,29739,planbase,Planbase,https://www.ycombinator.com/companies/planbase,Founding Product Engineer ,/companies/planbase/jobs/dg4jPWR-founding-product-engineer,https://www.ycombinator.com/companies/planbase/jobs/dg4jPWR-founding-product-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D87443&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29739,"San Francisco, CA, US",Full-time,eng,Full stack,Engineering,$130K - $200K,0.30% - 1.75%,Any (new grads ok),,US citizen/visa only,,False,7 months,
88976,29739,planbase,Planbase,https://www.ycombinator.com/companies/planbase,Founding Engineer,/companies/planbase/jobs/IFqeHHj-founding-engineer,https://www.ycombinator.com/companies/planbase/jobs/IFqeHHj-founding-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88976&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29739,"San Francisco, CA, US",Full-time,eng,Full stack,Engineering,$130K - $200K,0.30% - 1.75%,Any (new grads ok),,US citizen/visa only,,False,6 months,
77291,29741,dimely,Dimely,https://www.ycombinator.com/companies/dimely,Founding Engineer - Full Stack (Remote / Hybrid / San Francisco),/companies/dimely/jobs/jNp9oGs-founding-engineer-full-stack-remote-hybrid-san-francisco,https://www.ycombinator.com/companies/dimely/jobs/jNp9oGs-founding-engineer-full-stack-remote-hybrid-san-francisco,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D77291&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29741,"San Francisco, CA, US / Remote",Full-time,eng,Full stack,Engineering,$100K - $140K,1.00% - 3.00%,3+ years,,Will sponsor,PostgreSQL; React; TypeScript; Next.js,False,about 1 year,4 months
85660,29746,drillbit,Drillbit,https://www.ycombinator.com/companies/drillbit,"Software Engineer, Product",/companies/drillbit/jobs/kViPFgN-software-engineer-product,https://www.ycombinator.com/companies/drillbit/jobs/kViPFgN-software-engineer-product,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D85660&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29746,"Austin, TX, US",Full-time,eng,Full stack,Engineering,$125K - $190K,0.05% - 0.20%,1+ years,,Will sponsor,React; TypeScript; Distributed Systems; Software Architecture; Serverless; Design systems; Next.js,False,8 months,7 months
85663,29746,drillbit,Drillbit,https://www.ycombinator.com/companies/drillbit,"Staff Software Engineer, AI ",/companies/drillbit/jobs/2wuqVrc-staff-software-engineer-ai,https://www.ycombinator.com/companies/drillbit/jobs/2wuqVrc-staff-software-engineer-ai,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D85663&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29746,"Austin, TX, US",Full-time,eng,Full stack,Engineering,$190K - $300K,0.15% - 0.50%,3+ years,,Will sponsor,React; TypeScript; Distributed Systems; Software Architecture; Serverless; Design systems; Next.js,False,8 months,7 months
85666,29746,drillbit,Drillbit,https://www.ycombinator.com/companies/drillbit,Operations Lead (Manager),/companies/drillbit/jobs/W3NauY3-operations-lead-manager,https://www.ycombinator.com/companies/drillbit/jobs/W3NauY3-operations-lead-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D85666&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29746,"Austin, TX, US",Full-time,operations,,Operations,$100K - $175K,0.05% - 0.20%,3+ years,,Will sponsor,SQL; Data Modeling; Data Analytics,False,8 months,5 months
